Lineage	Gene
Vertebrata	246297at7742
Vertebrata	280261at7742
Vertebrata	192574at7742
Vertebrata	372023at7742
Vertebrata	362150at7742
Vertebrata	323966at7742
Vertebrata	124962at7742
Vertebrata	245053at7742
Vertebrata	295613at7742
Vertebrata	115070at7742
Vertebrata	133153at7742
Vertebrata	253823at7742
Vertebrata	205318at7742
Vertebrata	261684at7742
Vertebrata	23996at7742
Vertebrata	106972at7742
Vertebrata	476at7742
Vertebrata	82217at7742
Vertebrata	318720at7742
Vertebrata	293276at7742
Vertebrata	357356at7742
Vertebrata	309935at7742
Vertebrata	388102at7742
Vertebrata	175700at7742
Vertebrata	293076at7742
Vertebrata	95886at7742
Vertebrata	196409at7742
Vertebrata	354827at7742
Vertebrata	376479at7742
Vertebrata	195562at7742
Vertebrata	27463at7742
Vertebrata	24868at7742
Vertebrata	285589at7742
Vertebrata	92481at7742
Vertebrata	286089at7742
Vertebrata	284145at7742
Vertebrata	226477at7742
Vertebrata	317722at7742
Vertebrata	65316at7742
Vertebrata	220601at7742
Vertebrata	155999at7742
Vertebrata	142719at7742
Vertebrata	148672at7742
Vertebrata	399133at7742
Vertebrata	321778at7742
Vertebrata	275273at7742
Vertebrata	190526at7742
Vertebrata	76254at7742
Vertebrata	253119at7742
Vertebrata	262189at7742
Vertebrata	54075at7742
Vertebrata	221887at7742
Vertebrata	50917at7742
Vertebrata	53999at7742
Vertebrata	360873at7742
Vertebrata	285264at7742
Vertebrata	103731at7742
Vertebrata	146804at7742
Vertebrata	177338at7742
Vertebrata	109081at7742
Vertebrata	285172at7742
Vertebrata	257699at7742
Vertebrata	35271at7742
Vertebrata	361974at7742
Vertebrata	77680at7742
Vertebrata	18037at7742
Vertebrata	64336at7742
Vertebrata	134453at7742
Vertebrata	275566at7742
Vertebrata	218088at7742
Vertebrata	224101at7742
Vertebrata	318212at7742
Vertebrata	287723at7742
Vertebrata	256348at7742
Vertebrata	333967at7742
Vertebrata	321789at7742
Vertebrata	236098at7742
Vertebrata	110832at7742
Vertebrata	346924at7742
Vertebrata	123404at7742
Vertebrata	317760at7742
Vertebrata	28425at7742
Vertebrata	97370at7742
Vertebrata	402833at7742
Vertebrata	414796at7742
Vertebrata	178357at7742
Vertebrata	220441at7742
Vertebrata	105001at7742
Vertebrata	43285at7742
Vertebrata	250138at7742
Vertebrata	178275at7742
Vertebrata	26714at7742
Vertebrata	131817at7742
Vertebrata	416506at7742
Vertebrata	407384at7742
Vertebrata	203861at7742
Vertebrata	150068at7742
Vertebrata	325638at7742
Vertebrata	280016at7742
Vertebrata	370499at7742
Vertebrata	117635at7742
Vertebrata	46317at7742
Vertebrata	198321at7742
Vertebrata	298175at7742
Vertebrata	204261at7742
Vertebrata	175472at7742
Vertebrata	19307at7742
Vertebrata	193456at7742
Vertebrata	281785at7742
Vertebrata	276337at7742
Vertebrata	163855at7742
Vertebrata	180473at7742
Vertebrata	185697at7742
Vertebrata	270868at7742
Vertebrata	101457at7742
Vertebrata	92591at7742
Vertebrata	166301at7742
Vertebrata	307158at7742
Vertebrata	217951at7742
Vertebrata	193224at7742
Vertebrata	349414at7742
Vertebrata	281421at7742
Vertebrata	189431at7742
Vertebrata	323076at7742
Vertebrata	98908at7742
Vertebrata	130125at7742
Vertebrata	142117at7742
Vertebrata	117494at7742
Vertebrata	248693at7742
Vertebrata	213618at7742
Vertebrata	212288at7742
Vertebrata	87012at7742
Vertebrata	305009at7742
Vertebrata	35830at7742
Vertebrata	50444at7742
Vertebrata	102135at7742
Vertebrata	163177at7742
Vertebrata	273631at7742
Vertebrata	229738at7742
Vertebrata	221671at7742
Vertebrata	358181at7742
Vertebrata	227299at7742
Vertebrata	156140at7742
Vertebrata	198118at7742
Vertebrata	107720at7742
Vertebrata	152820at7742
Vertebrata	342641at7742
Vertebrata	39294at7742
Vertebrata	264772at7742
Vertebrata	219710at7742
Vertebrata	162840at7742
Vertebrata	353232at7742
Vertebrata	328571at7742
Vertebrata	314402at7742
Vertebrata	46740at7742
Vertebrata	103478at7742
Vertebrata	142495at7742
Vertebrata	102408at7742
Vertebrata	160275at7742
Vertebrata	144445at7742
Vertebrata	200053at7742
Vertebrata	256473at7742
Vertebrata	294082at7742
Vertebrata	239444at7742
Vertebrata	265085at7742
Vertebrata	238049at7742
Vertebrata	196416at7742
Vertebrata	179036at7742
Vertebrata	108510at7742
Vertebrata	145137at7742
Vertebrata	190917at7742
Vertebrata	381830at7742
Vertebrata	83010at7742
Vertebrata	63198at7742
Vertebrata	64985at7742
Vertebrata	135349at7742
Vertebrata	340508at7742
Vertebrata	194852at7742
Vertebrata	55780at7742
Vertebrata	68813at7742
Vertebrata	175033at7742
Vertebrata	135511at7742
Vertebrata	209714at7742
Vertebrata	329979at7742
Vertebrata	269302at7742
Vertebrata	236145at7742
Vertebrata	328913at7742
Vertebrata	159866at7742
Vertebrata	47273at7742
Vertebrata	25752at7742
Vertebrata	357094at7742
Vertebrata	81278at7742
Vertebrata	263171at7742
Vertebrata	23173at7742
Vertebrata	64971at7742
Vertebrata	118164at7742
Vertebrata	293073at7742
Vertebrata	96554at7742
Vertebrata	160476at7742
Vertebrata	332036at7742
Vertebrata	33320at7742
Vertebrata	218284at7742
Vertebrata	202675at7742
Vertebrata	227556at7742
Vertebrata	309592at7742
Vertebrata	315832at7742
Vertebrata	311519at7742
Vertebrata	101854at7742
Vertebrata	9579at7742
Vertebrata	316762at7742
Vertebrata	262915at7742
Vertebrata	135024at7742
Vertebrata	105115at7742
Vertebrata	87117at7742
Vertebrata	380097at7742
Vertebrata	70459at7742
Vertebrata	348560at7742
Vertebrata	381011at7742
Vertebrata	95741at7742
Vertebrata	320817at7742
Vertebrata	329870at7742
Vertebrata	93412at7742
Vertebrata	118353at7742
Vertebrata	270381at7742
Vertebrata	154520at7742
Vertebrata	112232at7742
Vertebrata	128255at7742
Vertebrata	245482at7742
Vertebrata	40843at7742
Vertebrata	261794at7742
Vertebrata	117682at7742
Vertebrata	87423at7742
Vertebrata	205146at7742
Vertebrata	280833at7742
Vertebrata	182481at7742
Vertebrata	359738at7742
Vertebrata	269540at7742
Vertebrata	129039at7742
Vertebrata	92115at7742
Vertebrata	237266at7742
Vertebrata	225148at7742
Vertebrata	199227at7742
Vertebrata	279816at7742
Vertebrata	41189at7742
Vertebrata	412700at7742
Vertebrata	317712at7742
Vertebrata	131719at7742
Vertebrata	184701at7742
Vertebrata	347981at7742
Vertebrata	136142at7742
Vertebrata	108553at7742
Vertebrata	393128at7742
Vertebrata	129936at7742
Vertebrata	259790at7742
Vertebrata	353461at7742
Vertebrata	220484at7742
Vertebrata	98464at7742
Vertebrata	215440at7742
Vertebrata	120479at7742
Vertebrata	34117at7742
Vertebrata	70131at7742
Vertebrata	255469at7742
Vertebrata	174607at7742
Vertebrata	321295at7742
Vertebrata	177660at7742
Vertebrata	78812at7742
Vertebrata	293487at7742
Vertebrata	291807at7742
Vertebrata	180758at7742
Vertebrata	130130at7742
Vertebrata	338146at7742
Vertebrata	207648at7742
Vertebrata	349840at7742
Vertebrata	183332at7742
Vertebrata	156291at7742
Vertebrata	227342at7742
Vertebrata	398201at7742
Vertebrata	62115at7742
Vertebrata	239747at7742
Vertebrata	205949at7742
Vertebrata	345549at7742
Vertebrata	176414at7742
Vertebrata	224567at7742
Vertebrata	279997at7742
Vertebrata	66867at7742
Vertebrata	46737at7742
Vertebrata	170750at7742
Vertebrata	218283at7742
Vertebrata	188851at7742
Vertebrata	26536at7742
Vertebrata	315274at7742
Vertebrata	240075at7742
Vertebrata	394911at7742
Vertebrata	45658at7742
Vertebrata	210385at7742
Vertebrata	404882at7742
Vertebrata	10163at7742
Vertebrata	190562at7742
Vertebrata	364336at7742
Vertebrata	50838at7742
Vertebrata	212720at7742
Vertebrata	128299at7742
Vertebrata	382946at7742
Vertebrata	242951at7742
Vertebrata	208238at7742
Vertebrata	171639at7742
Vertebrata	319486at7742
Vertebrata	239338at7742
Vertebrata	128709at7742
Vertebrata	159879at7742
Vertebrata	162212at7742
Vertebrata	109650at7742
Vertebrata	316607at7742
Vertebrata	386508at7742
Vertebrata	123156at7742
Vertebrata	86856at7742
Vertebrata	51094at7742
Vertebrata	86277at7742
Vertebrata	141015at7742
Vertebrata	37335at7742
Vertebrata	59584at7742
Vertebrata	207751at7742
Vertebrata	133604at7742
Vertebrata	64603at7742
Vertebrata	386844at7742
Vertebrata	249877at7742
Vertebrata	81669at7742
Vertebrata	87783at7742
Vertebrata	229239at7742
Vertebrata	255237at7742
Vertebrata	9110at7742
Vertebrata	362410at7742
Vertebrata	137318at7742
Vertebrata	117499at7742
Vertebrata	345746at7742
Vertebrata	286230at7742
Vertebrata	126446at7742
Vertebrata	339768at7742
Vertebrata	308917at7742
Vertebrata	115042at7742
Vertebrata	44698at7742
Vertebrata	259058at7742
Vertebrata	98753at7742
Vertebrata	292271at7742
Vertebrata	50284at7742
Vertebrata	237959at7742
Vertebrata	151964at7742
Vertebrata	267724at7742
Vertebrata	169724at7742
Vertebrata	263794at7742
Vertebrata	308334at7742
Vertebrata	170944at7742
Vertebrata	358171at7742
Vertebrata	212765at7742
Vertebrata	168866at7742
Vertebrata	399109at7742
Vertebrata	100655at7742
Vertebrata	161395at7742
Vertebrata	145875at7742
Vertebrata	317375at7742
Vertebrata	293668at7742
Vertebrata	141264at7742
Vertebrata	379901at7742
Vertebrata	146782at7742
Vertebrata	225125at7742
Vertebrata	244028at7742
Vertebrata	35547at7742
Vertebrata	236910at7742
Vertebrata	124764at7742
Vertebrata	2503at7742
Vertebrata	136144at7742
Vertebrata	368798at7742
Vertebrata	67465at7742
Vertebrata	346365at7742
Vertebrata	377238at7742
Vertebrata	306239at7742
Vertebrata	279092at7742
Vertebrata	27385at7742
Vertebrata	367391at7742
Vertebrata	359192at7742
Vertebrata	43051at7742
Vertebrata	252557at7742
Vertebrata	208122at7742
Vertebrata	122955at7742
Vertebrata	11195at7742
Vertebrata	194806at7742
Vertebrata	46538at7742
Vertebrata	364320at7742
Vertebrata	284498at7742
Vertebrata	219315at7742
Vertebrata	188889at7742
Vertebrata	115220at7742
Vertebrata	131862at7742
Vertebrata	99383at7742
Vertebrata	171462at7742
Vertebrata	200616at7742
Vertebrata	266826at7742
Vertebrata	257726at7742
Vertebrata	334890at7742
Vertebrata	245056at7742
Vertebrata	267268at7742
Vertebrata	178561at7742
Vertebrata	234637at7742
Vertebrata	365662at7742
Vertebrata	285488at7742
Vertebrata	207153at7742
Vertebrata	184498at7742
Vertebrata	365702at7742
Vertebrata	412223at7742
Vertebrata	161763at7742
Vertebrata	290567at7742
Vertebrata	105032at7742
Vertebrata	41150at7742
Vertebrata	170533at7742
Vertebrata	99281at7742
Vertebrata	219560at7742
Vertebrata	365149at7742
Vertebrata	102945at7742
Vertebrata	323574at7742
Vertebrata	155749at7742
Vertebrata	363812at7742
Vertebrata	337000at7742
Vertebrata	192234at7742
Vertebrata	258449at7742
Vertebrata	89000at7742
Vertebrata	38426at7742
Vertebrata	403293at7742
Vertebrata	403226at7742
Vertebrata	277226at7742
Vertebrata	88086at7742
Vertebrata	288407at7742
Vertebrata	373540at7742
Vertebrata	154457at7742
Vertebrata	149121at7742
Vertebrata	326141at7742
Vertebrata	160468at7742
Vertebrata	276660at7742
Vertebrata	64333at7742
Vertebrata	187969at7742
Vertebrata	247622at7742
Vertebrata	232798at7742
Vertebrata	106060at7742
Vertebrata	191044at7742
Vertebrata	319198at7742
Vertebrata	70039at7742
Vertebrata	80791at7742
Vertebrata	73229at7742
Vertebrata	241207at7742
Vertebrata	301630at7742
Vertebrata	123387at7742
Vertebrata	398926at7742
Vertebrata	91759at7742
Vertebrata	252546at7742
Vertebrata	190356at7742
Vertebrata	157162at7742
Vertebrata	173248at7742
Vertebrata	77923at7742
Vertebrata	61914at7742
Vertebrata	88390at7742
Vertebrata	90735at7742
Vertebrata	234511at7742
Vertebrata	64473at7742
Vertebrata	172376at7742
Vertebrata	275875at7742
Vertebrata	100816at7742
Vertebrata	170437at7742
Vertebrata	332363at7742
Vertebrata	204708at7742
Vertebrata	44744at7742
Vertebrata	376114at7742
Vertebrata	223375at7742
Vertebrata	119219at7742
Vertebrata	149377at7742
Vertebrata	108312at7742
Vertebrata	68016at7742
Vertebrata	140098at7742
Vertebrata	80688at7742
Vertebrata	382432at7742
Vertebrata	101941at7742
Vertebrata	155537at7742
Vertebrata	114626at7742
Vertebrata	159169at7742
Vertebrata	220642at7742
Vertebrata	102567at7742
Vertebrata	122030at7742
Vertebrata	172339at7742
Vertebrata	123570at7742
Vertebrata	294443at7742
Vertebrata	239783at7742
Vertebrata	418134at7742
Vertebrata	218916at7742
Vertebrata	29623at7742
Vertebrata	360487at7742
Vertebrata	338803at7742
Vertebrata	336050at7742
Vertebrata	210433at7742
Vertebrata	85986at7742
Vertebrata	66944at7742
Vertebrata	125236at7742
Vertebrata	91290at7742
Vertebrata	66866at7742
Vertebrata	206370at7742
Vertebrata	214858at7742
Vertebrata	84543at7742
Vertebrata	55967at7742
Vertebrata	96933at7742
Vertebrata	260905at7742
Vertebrata	87114at7742
Vertebrata	36011at7742
Vertebrata	159524at7742
Vertebrata	57918at7742
Vertebrata	113847at7742
Vertebrata	398881at7742
Vertebrata	108458at7742
Vertebrata	290048at7742
Vertebrata	54574at7742
Vertebrata	328582at7742
Vertebrata	173398at7742
Vertebrata	178398at7742
Vertebrata	273166at7742
Vertebrata	28267at7742
Vertebrata	20356at7742
Vertebrata	322470at7742
Vertebrata	115534at7742
Vertebrata	134368at7742
Vertebrata	276779at7742
Vertebrata	276691at7742
Vertebrata	40897at7742
Vertebrata	199780at7742
Vertebrata	355364at7742
Vertebrata	99006at7742
Vertebrata	388183at7742
Vertebrata	331959at7742
Vertebrata	192368at7742
Vertebrata	116482at7742
Vertebrata	221061at7742
Vertebrata	25109at7742
Vertebrata	234228at7742
Vertebrata	240011at7742
Vertebrata	81711at7742
Vertebrata	154706at7742
Vertebrata	232468at7742
Vertebrata	175036at7742
Vertebrata	118406at7742
Vertebrata	37796at7742
Vertebrata	139653at7742
Vertebrata	69819at7742
Vertebrata	160383at7742
Vertebrata	150497at7742
Vertebrata	163142at7742
Vertebrata	6253at7742
Vertebrata	171211at7742
Vertebrata	187916at7742
Vertebrata	199987at7742
Vertebrata	76138at7742
Vertebrata	80808at7742
Vertebrata	79920at7742
Vertebrata	79862at7742
Vertebrata	264510at7742
Vertebrata	353318at7742
Vertebrata	96827at7742
Vertebrata	223283at7742
Vertebrata	397807at7742
Vertebrata	143698at7742
Vertebrata	219513at7742
Vertebrata	185168at7742
Vertebrata	124354at7742
Vertebrata	266951at7742
Vertebrata	211842at7742
Vertebrata	418953at7742
Vertebrata	113992at7742
Vertebrata	74281at7742
Vertebrata	304588at7742
Vertebrata	109264at7742
Vertebrata	417805at7742
Vertebrata	213350at7742
Vertebrata	287059at7742
Vertebrata	106423at7742
Vertebrata	309962at7742
Vertebrata	103919at7742
Vertebrata	147455at7742
Vertebrata	368535at7742
Vertebrata	377323at7742
Vertebrata	143555at7742
Vertebrata	47838at7742
Vertebrata	4577at7742
Vertebrata	141334at7742
Vertebrata	52541at7742
Vertebrata	241352at7742
Vertebrata	139946at7742
Vertebrata	176369at7742
Vertebrata	89615at7742
Vertebrata	302596at7742
Vertebrata	90853at7742
Vertebrata	158801at7742
Vertebrata	172079at7742
Vertebrata	26970at7742
Vertebrata	388719at7742
Vertebrata	342192at7742
Vertebrata	43568at7742
Vertebrata	22108at7742
Vertebrata	214136at7742
Vertebrata	123936at7742
Vertebrata	253042at7742
Vertebrata	108802at7742
Vertebrata	77215at7742
Vertebrata	243611at7742
Vertebrata	61069at7742
Vertebrata	375498at7742
Vertebrata	93269at7742
Vertebrata	75797at7742
Vertebrata	214728at7742
Vertebrata	15083at7742
Vertebrata	87266at7742
Vertebrata	254818at7742
Vertebrata	155526at7742
Vertebrata	165703at7742
Vertebrata	233977at7742
Vertebrata	105636at7742
Vertebrata	404163at7742
Vertebrata	73684at7742
Vertebrata	114807at7742
Vertebrata	323828at7742
Vertebrata	250198at7742
Vertebrata	54598at7742
Vertebrata	66726at7742
Vertebrata	224105at7742
Vertebrata	52093at7742
Vertebrata	298740at7742
Vertebrata	37782at7742
Vertebrata	211831at7742
Vertebrata	116835at7742
Vertebrata	106853at7742
Vertebrata	42469at7742
Vertebrata	368105at7742
Vertebrata	342286at7742
Vertebrata	99014at7742
Vertebrata	309958at7742
Vertebrata	82034at7742
Vertebrata	162155at7742
Vertebrata	301292at7742
Vertebrata	401756at7742
Vertebrata	176119at7742
Vertebrata	236610at7742
Vertebrata	139250at7742
Vertebrata	406396at7742
Vertebrata	268947at7742
Vertebrata	228525at7742
Vertebrata	390830at7742
Vertebrata	293554at7742
Vertebrata	8874at7742
Vertebrata	258997at7742
Vertebrata	293704at7742
Vertebrata	73217at7742
Vertebrata	27364at7742
Vertebrata	191412at7742
Vertebrata	110226at7742
Vertebrata	32286at7742
Vertebrata	24468at7742
Vertebrata	339893at7742
Vertebrata	160923at7742
Vertebrata	110339at7742
Vertebrata	152755at7742
Vertebrata	84691at7742
Vertebrata	320985at7742
Vertebrata	33771at7742
Vertebrata	388825at7742
Vertebrata	81797at7742
Vertebrata	55709at7742
Vertebrata	182599at7742
Vertebrata	74629at7742
Vertebrata	277508at7742
Vertebrata	59663at7742
Vertebrata	248762at7742
Vertebrata	291801at7742
Vertebrata	137788at7742
Vertebrata	81756at7742
Vertebrata	111128at7742
Vertebrata	169126at7742
Vertebrata	143665at7742
Vertebrata	133969at7742
Vertebrata	258445at7742
Vertebrata	7732at7742
Vertebrata	26210at7742
Vertebrata	123446at7742
Vertebrata	271622at7742
Vertebrata	305356at7742
Vertebrata	137258at7742
Vertebrata	187791at7742
Vertebrata	315794at7742
Vertebrata	97588at7742
Vertebrata	381431at7742
Vertebrata	59009at7742
Vertebrata	124571at7742
Vertebrata	138901at7742
Vertebrata	62221at7742
Vertebrata	49776at7742
Vertebrata	139307at7742
Vertebrata	257616at7742
Vertebrata	4900at7742
Vertebrata	330054at7742
Vertebrata	30973at7742
Vertebrata	159513at7742
Vertebrata	309843at7742
Vertebrata	188059at7742
Vertebrata	159771at7742
Vertebrata	47023at7742
Vertebrata	106301at7742
Vertebrata	172631at7742
Vertebrata	141754at7742
Vertebrata	28693at7742
Vertebrata	87193at7742
Vertebrata	50070at7742
Vertebrata	193294at7742
Vertebrata	328147at7742
Vertebrata	288766at7742
Vertebrata	59233at7742
Vertebrata	20951at7742
Vertebrata	177602at7742
Vertebrata	317401at7742
Vertebrata	68853at7742
Vertebrata	245463at7742
Vertebrata	74297at7742
Vertebrata	313142at7742
Vertebrata	39865at7742
Vertebrata	51434at7742
Vertebrata	7768at7742
Vertebrata	70359at7742
Vertebrata	191806at7742
Vertebrata	233794at7742
Vertebrata	33527at7742
Vertebrata	139083at7742
Vertebrata	274411at7742
Vertebrata	208840at7742
Vertebrata	53077at7742
Vertebrata	96693at7742
Vertebrata	287466at7742
Vertebrata	117939at7742
Vertebrata	111684at7742
Vertebrata	91878at7742
Vertebrata	239695at7742
Vertebrata	325447at7742
Vertebrata	180612at7742
Vertebrata	340499at7742
Vertebrata	203699at7742
Vertebrata	108888at7742
Vertebrata	174872at7742
Vertebrata	37904at7742
Vertebrata	393381at7742
Vertebrata	98298at7742
Vertebrata	352195at7742
Vertebrata	277134at7742
Vertebrata	212065at7742
Vertebrata	93566at7742
Vertebrata	236417at7742
Vertebrata	189840at7742
Vertebrata	227816at7742
Vertebrata	425387at7742
Vertebrata	57824at7742
Vertebrata	51066at7742
Vertebrata	96459at7742
Vertebrata	294047at7742
Vertebrata	20518at7742
Vertebrata	58913at7742
Vertebrata	9683at7742
Vertebrata	401723at7742
Vertebrata	248280at7742
Vertebrata	2178at7742
Vertebrata	271346at7742
Vertebrata	159349at7742
Vertebrata	328109at7742
Vertebrata	93829at7742
Vertebrata	82717at7742
Vertebrata	291768at7742
Vertebrata	241473at7742
Vertebrata	167134at7742
Vertebrata	106858at7742
Vertebrata	122495at7742
Vertebrata	320550at7742
Vertebrata	56414at7742
Vertebrata	28500at7742
Vertebrata	192715at7742
Vertebrata	108967at7742
Vertebrata	60277at7742
Vertebrata	33222at7742
Vertebrata	104992at7742
Vertebrata	27308at7742
Vertebrata	432000at7742
Vertebrata	157016at7742
Vertebrata	221780at7742
Vertebrata	274480at7742
Vertebrata	8409at7742
Vertebrata	341195at7742
Vertebrata	28859at7742
Vertebrata	50786at7742
Vertebrata	72648at7742
Vertebrata	241923at7742
Vertebrata	42033at7742
Vertebrata	283469at7742
Vertebrata	139241at7742
Vertebrata	39465at7742
Vertebrata	157219at7742
Vertebrata	389786at7742
Vertebrata	53269at7742
Vertebrata	330614at7742
Vertebrata	133965at7742
Vertebrata	361842at7742
Vertebrata	214498at7742
Vertebrata	293313at7742
Vertebrata	49935at7742
Vertebrata	164399at7742
Vertebrata	137296at7742
Vertebrata	228730at7742
Vertebrata	119120at7742
